2023-01-10 06:19:48.709 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:28:15.770 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:28:15.980 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:29:41.454 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:29:41.566 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:33:12.346 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:33:12.458 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:34:52.905 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:34:53.032 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:36:43.510 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:36:43.622 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:39:39.276 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:39:39.411 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:43:10.317 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:43:10.422 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:45:36.026 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:45:36.142 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:47:56.762 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:47:56.899 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:50:32.320 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:50:32.427 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:53:18.059 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:53:18.165 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:54:38.546 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:54:38.658 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:56:14.038 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:56:14.141 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:57:44.574 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:57:44.689 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:59:55.241 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 06:59:55.341 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:01:25.631 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:01:25.754 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:04:11.348 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:04:11.521 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:05:21.855 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:05:21.974 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:07:12.412 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:07:12.515 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:10:28.240 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:10:28.344 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:11:43.688 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:11:43.789 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:12:44.040 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:12:44.148 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:13:34.352 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:13:34.461 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:14:14.698 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:14:14.810 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:18:45.942 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:18:46.048 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:20:51.576 INFO  [fileinstall-directory-watcher][BundleStartStopLogger:80] STOPPED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
2023-01-10 07:20:51.675 INFO  [Refresh Thread: Equinox Container: 2daeff77-cb03-4778-88dc-5c74469ef03b][BundleStartStopLogger:77] STARTED com.liferay.docs.guestbook.portlet_1.0.0 [1810]
